gene_id,gene_name,gene_type,replicated_overall_rank,overall_rank,average_rank,n_withinTop100,Br6522_LC_1_round1_single,Br6522_LC_2_round1_single,Br8153_LC_round2_left,Br8153_LC_round2_right,Br2701_LC_round2_top,Br2701_LC_round2_bottom,Br6522_LC_round3_leftbottom,Br6522_LC_round3_right,Br8079_LC_round3_left,Br8079_LC_round3_right,Br2701_LC_round3_left,Br2701_LC_round3_right,Br8153_LC_round3_left
ENSG00000151414,NEK7,protein_coding,NA,3069,2339,0,2339,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
ENSG00000150768,DLAT,protein_coding,NA,3070,2339.5,0,1699,NA,NA,NA,NA,NA,NA,2980,NA,NA,NA,NA,NA
ENSG00000083720,OXCT1,protein_coding,NA,3071,2340,0,1794,NA,NA,NA,NA,NA,2230,2996,NA,NA,NA,NA,NA
ENSG00000259834,AL365361.1,lncRNA,NA,3072,2341,0,NA,NA,NA,NA,NA,NA,NA,2341,NA,NA,NA,NA,NA
ENSG00000174469,CNTNAP2,protein_coding,NA,3073,2342.666667,0,2234,NA,NA,NA,NA,NA,1342,3452,NA,NA,NA,NA,NA
ENSG00000110536,PTPMT1,protein_coding,NA,3074,2343,0,NA,NA,NA,NA,NA,NA,NA,2343,NA,NA,NA,NA,NA
ENSG00000125656,CLPP,protein_coding,NA,3075,2343.5,0,2219,NA,NA,NA,NA,NA,NA,2468,NA,NA,NA,NA,NA
ENSG00000061938,TNK2,protein_coding,NA,3076,2344,0,NA,NA,NA,NA,NA,NA,NA,2344,NA,NA,NA,NA,NA
ENSG00000157954,WIPI2,protein_coding,NA,3077,2344.5,0,1569,NA,NA,NA,NA,NA,NA,3120,NA,NA,NA,NA,NA
ENSG00000175390,EIF3F,protein_coding,NA,3078,2345,0,NA,NA,NA,NA,NA,NA,NA,2345,NA,NA,NA,NA,NA
ENSG00000102172,SMS,protein_coding,NA,3079,2345.5,0,1707,NA,NA,NA,NA,NA,NA,2984,NA,NA,NA,NA,NA
ENSG00000134759,ELP2,protein_coding,NA,3080,2347,0,NA,NA,NA,NA,NA,NA,NA,2347,NA,NA,NA,NA,NA
ENSG00000160584,SIK3,protein_coding,NA,3081,2349,0,931,NA,NA,NA,NA,NA,NA,3767,NA,NA,NA,NA,NA
ENSG00000175348,TMEM9B,protein_coding,NA,3082,2349.5,0,1950,NA,NA,NA,NA,NA,NA,2749,NA,NA,NA,NA,NA
ENSG00000132692,BCAN,protein_coding,NA,3083.5,2351,0,2326,NA,NA,NA,NA,NA,2193,2534,NA,NA,NA,NA,NA
ENSG00000138381,ASNSD1,protein_coding,NA,3083.5,2351,0,NA,NA,NA,NA,NA,NA,NA,2351,NA,NA,NA,NA,NA
ENSG00000157514,TSC22D3,protein_coding,NA,3085,2352.333333,0,1984,NA,NA,NA,NA,NA,1746,3327,NA,NA,NA,NA,NA
ENSG00000214753,HNRNPUL2,protein_coding,NA,3086,2354,0,NA,NA,NA,NA,NA,NA,NA,2354,NA,NA,NA,NA,NA
ENSG00000143543,JTB,protein_coding,NA,3087.5,2358,0,1990,NA,NA,NA,NA,NA,1883,3201,NA,NA,NA,NA,NA
ENSG00000204442,FAM155A,protein_coding,NA,3087.5,2358,0,2358,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
ENSG00000182700,IGIP,protein_coding,NA,3089,2358.666667,0,1301,NA,NA,NA,NA,NA,2099,3676,NA,NA,NA,NA,NA
ENSG00000173230,GOLGB1,protein_coding,NA,3090.5,2359.5,0,1867,NA,NA,NA,NA,NA,NA,2852,NA,NA,NA,NA,NA
ENSG00000243317,STMP1,protein_coding,NA,3090.5,2359.5,0,1215,NA,NA,NA,NA,NA,NA,3504,NA,NA,NA,NA,NA
ENSG00000167733,HSD11B1L,protein_coding,NA,3092,2360,0,NA,NA,NA,NA,NA,NA,NA,2360,NA,NA,NA,NA,NA
ENSG00000087152,ATXN7L3,protein_coding,NA,3093,2360.666667,0,2357,NA,NA,NA,NA,NA,1843,2882,NA,NA,NA,NA,NA
ENSG00000091483,FH,protein_coding,NA,3094,2362,0,NA,NA,NA,NA,NA,NA,NA,2362,NA,NA,NA,NA,NA
ENSG00000175216,CKAP5,protein_coding,NA,3095,2362.333333,0,2200,NA,NA,NA,NA,NA,1850,3037,NA,NA,NA,NA,NA
ENSG00000130559,CAMSAP1,protein_coding,NA,3096,2363,0,NA,NA,NA,NA,NA,NA,NA,2363,NA,NA,NA,NA,NA
ENSG00000103018,CYB5B,protein_coding,NA,3097,2364,0,NA,NA,NA,NA,NA,NA,NA,2364,NA,NA,NA,NA,NA
ENSG00000184990,SIVA1,protein_coding,NA,3098.5,2365.5,0,2394,NA,NA,NA,NA,NA,NA,2337,NA,NA,NA,NA,NA
ENSG00000278311,GGNBP2,protein_coding,NA,3098.5,2365.5,0,2081,NA,NA,NA,NA,NA,NA,2650,NA,NA,NA,NA,NA
ENSG00000100014,SPECC1L,protein_coding,NA,3100,2366,0,NA,NA,NA,NA,NA,NA,NA,2366,NA,NA,NA,NA,NA
ENSG00000087365,SF3B2,protein_coding,NA,3101,2367.5,0,2235,NA,NA,NA,NA,NA,NA,2500,NA,NA,NA,NA,NA
ENSG00000115234,SNX17,protein_coding,NA,3102,2368,0,2331,NA,NA,NA,NA,NA,1599,3174,NA,NA,NA,NA,NA
ENSG00000149575,SCN2B,protein_coding,NA,3103,2368.333333,0,1802,NA,NA,NA,NA,NA,2161,3142,NA,NA,NA,NA,NA
ENSG00000137815,RTF1,protein_coding,NA,3105,2371,0,2411,NA,NA,NA,NA,NA,NA,2331,NA,NA,NA,NA,NA
ENSG00000166173,LARP6,protein_coding,NA,3105,2371,0,NA,NA,NA,NA,NA,NA,1272,3470,NA,NA,NA,NA,NA
ENSG00000064726,BTBD1,protein_coding,NA,3105,2371,0,NA,NA,NA,NA,NA,NA,NA,2371,NA,NA,NA,NA,NA
ENSG00000265241,RBM8A,protein_coding,NA,3107.5,2372,0,2176,NA,NA,NA,NA,NA,2167,2773,NA,NA,NA,NA,NA
ENSG00000171160,MORN4,protein_coding,NA,3107.5,2372,0,NA,NA,NA,NA,NA,NA,NA,2372,NA,NA,NA,NA,NA
ENSG00000169427,KCNK9,protein_coding,NA,3109.5,2373,0,NA,NA,NA,NA,NA,NA,NA,2373,NA,NA,NA,NA,NA
ENSG00000120686,UFM1,protein_coding,NA,3109.5,2373,0,2297,NA,NA,NA,NA,NA,1332,3490,NA,NA,NA,NA,NA
ENSG00000084676,NCOA1,protein_coding,NA,3111,2374.5,0,1708,NA,NA,NA,NA,NA,NA,3041,NA,NA,NA,NA,NA
ENSG00000123159,GIPC1,protein_coding,NA,3112,2374.666667,0,2293,NA,NA,NA,NA,NA,1319,3512,NA,NA,NA,NA,NA
ENSG00000119537,KDSR,protein_coding,NA,3113,2375,0,NA,NA,NA,NA,NA,NA,NA,2375,NA,NA,NA,NA,NA
ENSG00000101361,NOP56,protein_coding,NA,3114,2375.5,0,NA,NA,NA,NA,NA,NA,2007,2744,NA,NA,NA,NA,NA
ENSG00000158526,TSR2,protein_coding,NA,3115,2376,0,2376,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
ENSG00000197530,MIB2,protein_coding,NA,3116,2378,0,NA,NA,NA,NA,NA,NA,NA,2378,NA,NA,NA,NA,NA
ENSG00000130811,EIF3G,protein_coding,NA,3117,2379,0,1652,NA,NA,NA,NA,NA,NA,3106,NA,NA,NA,NA,NA
ENSG00000122565,CBX3,protein_coding,NA,3118,2380.333333,0,1634,NA,NA,NA,NA,NA,1816,3691,NA,NA,NA,NA,NA
ENSG00000147419,CCDC25,protein_coding,NA,3119,2381,0,1836,NA,NA,NA,NA,NA,1655,3652,NA,NA,NA,NA,NA
ENSG00000044115,CTNNA1,protein_coding,NA,3120,2381.666667,0,2213,NA,NA,NA,NA,NA,1594,3338,NA,NA,NA,NA,NA
ENSG00000154654,NCAM2,protein_coding,NA,3121,2382,0,1875,NA,NA,NA,NA,NA,1627,3644,NA,NA,NA,NA,NA
ENSG00000215252,GOLGA8B,protein_coding,NA,3122,2384,0,NA,NA,NA,NA,NA,NA,NA,2384,NA,NA,NA,NA,NA
ENSG00000171497,PPID,protein_coding,NA,3123,2385,0,NA,NA,NA,NA,NA,NA,NA,2385,NA,NA,NA,NA,NA
ENSG00000133731,IMPA1,protein_coding,NA,3124,2386,0,NA,NA,NA,NA,NA,NA,1216,3556,NA,NA,NA,NA,NA
ENSG00000173402,DAG1,protein_coding,NA,3125,2389,0,NA,NA,NA,NA,NA,NA,NA,2389,NA,NA,NA,NA,NA
ENSG00000268182,SMIM17,protein_coding,NA,3126,2390,0,NA,NA,NA,NA,NA,NA,NA,2390,NA,NA,NA,NA,NA
ENSG00000167112,TRUB2,protein_coding,NA,3127.5,2391,0,NA,NA,NA,NA,NA,NA,2245,2537,NA,NA,NA,NA,NA
ENSG00000100883,SRP54,protein_coding,NA,3127.5,2391,0,NA,NA,NA,NA,NA,NA,NA,2391,NA,NA,NA,NA,NA
ENSG00000178234,GALNT11,protein_coding,NA,3129,2391.5,0,1868,NA,NA,NA,NA,NA,NA,2915,NA,NA,NA,NA,NA
ENSG00000167972,ABCA3,protein_coding,NA,3130,2392.5,0,2291,NA,NA,NA,NA,NA,NA,2494,NA,NA,NA,NA,NA
ENSG00000242616,GNG10,protein_coding,NA,3131,2393,0,NA,NA,NA,NA,NA,NA,NA,2393,NA,NA,NA,NA,NA
ENSG00000168216,LMBRD1,protein_coding,NA,3132,2393.666667,0,2336,NA,NA,NA,NA,NA,1756,3089,NA,NA,NA,NA,NA
ENSG00000101363,MANBAL,protein_coding,NA,3133,2394.5,0,2274,NA,NA,NA,NA,NA,NA,2515,NA,NA,NA,NA,NA
ENSG00000167380,ZNF226,protein_coding,NA,3134,2395,0,NA,NA,NA,NA,NA,NA,NA,2395,NA,NA,NA,NA,NA
ENSG00000167522,ANKRD11,protein_coding,NA,3135,2397,0,1766,NA,NA,NA,NA,NA,NA,3028,NA,NA,NA,NA,NA
ENSG00000112339,HBS1L,protein_coding,NA,3136,2399,0,2352,NA,NA,NA,NA,NA,NA,2446,NA,NA,NA,NA,NA
ENSG00000189060,H1F0,protein_coding,NA,3137,2401,0,NA,NA,NA,NA,NA,NA,NA,2401,NA,NA,NA,NA,NA
ENSG00000131116,ZNF428,protein_coding,NA,3138,2401.666667,0,2391,NA,NA,NA,NA,NA,2089,2725,NA,NA,NA,NA,NA
ENSG00000088387,DOCK9,protein_coding,NA,3139,2402,0,NA,NA,NA,NA,NA,NA,NA,2402,NA,NA,NA,NA,NA
ENSG00000122068,FYTTD1,protein_coding,NA,3140,2403,0,NA,NA,NA,NA,NA,NA,NA,2403,NA,NA,NA,NA,NA
ENSG00000177565,TBL1XR1,protein_coding,NA,3141,2404.5,0,NA,NA,NA,NA,NA,NA,1904,2905,NA,NA,NA,NA,NA
ENSG00000171490,RSL1D1,protein_coding,NA,3142,2405,0,NA,NA,NA,NA,NA,NA,NA,2405,NA,NA,NA,NA,NA
ENSG00000205323,SARNP,protein_coding,NA,3143,2405.333333,0,2131,NA,NA,NA,NA,NA,2093,2992,NA,NA,NA,NA,NA
ENSG00000104067,TJP1,protein_coding,NA,3144,2406,0,NA,NA,NA,NA,NA,NA,NA,2406,NA,NA,NA,NA,NA
ENSG00000154978,VOPP1,protein_coding,NA,3145,2406.5,0,2334,NA,NA,NA,NA,NA,NA,2479,NA,NA,NA,NA,NA
ENSG00000090581,GNPTG,protein_coding,NA,3146.5,2408,0,2341,NA,NA,NA,NA,NA,1439,3444,NA,NA,NA,NA,NA
ENSG00000198816,ZNF358,protein_coding,NA,3146.5,2408,0,NA,NA,NA,NA,NA,NA,NA,2408,NA,NA,NA,NA,NA
ENSG00000085998,POMGNT1,protein_coding,NA,3148,2409,0,NA,NA,NA,NA,NA,NA,NA,2409,NA,NA,NA,NA,NA
ENSG00000198931,APRT,protein_coding,NA,3149,2410,0,NA,NA,NA,NA,NA,NA,NA,2410,NA,NA,NA,NA,NA
ENSG00000177646,ACAD9,protein_coding,NA,3151,2412,0,NA,NA,NA,NA,NA,NA,NA,2412,NA,NA,NA,NA,NA
ENSG00000163069,SGCB,protein_coding,NA,3151,2412,0,NA,NA,NA,NA,NA,NA,1849,2975,NA,NA,NA,NA,NA
ENSG00000124209,RAB22A,protein_coding,NA,3151,2412,0,NA,NA,NA,NA,NA,NA,1928,2896,NA,NA,NA,NA,NA
ENSG00000124006,OBSL1,protein_coding,NA,3153,2414,0,NA,NA,NA,NA,NA,NA,NA,2414,NA,NA,NA,NA,NA
ENSG00000068383,INPP5A,protein_coding,NA,3154,2415,0,NA,NA,NA,NA,NA,NA,NA,2415,NA,NA,NA,NA,NA
ENSG00000110013,SIAE,protein_coding,NA,3155,2415.5,0,1549,NA,NA,NA,NA,NA,NA,3282,NA,NA,NA,NA,NA
ENSG00000072364,AFF4,protein_coding,NA,3156,2416,0,NA,NA,NA,NA,NA,NA,NA,2416,NA,NA,NA,NA,NA
ENSG00000103485,QPRT,protein_coding,NA,3157.5,2417,0,NA,NA,NA,NA,NA,NA,1192,3642,NA,NA,NA,NA,NA
ENSG00000087253,LPCAT2,protein_coding,NA,3157.5,2417,0,NA,NA,NA,NA,NA,NA,NA,2417,NA,NA,NA,NA,NA
ENSG00000148343,MIGA2,protein_coding,NA,3159.5,2422,0,NA,NA,NA,NA,NA,NA,NA,2422,NA,NA,NA,NA,NA
ENSG00000139168,ZCRB1,protein_coding,NA,3159.5,2422,0,2222,NA,NA,NA,NA,NA,2228,2816,NA,NA,NA,NA,NA
ENSG00000174307,PHLDA3,protein_coding,NA,3161,2422.666667,0,2053,NA,NA,NA,NA,NA,2197,3018,NA,NA,NA,NA,NA
ENSG00000117868,ESYT2,protein_coding,NA,3162,2426,0,NA,NA,NA,NA,NA,NA,NA,2426,NA,NA,NA,NA,NA
ENSG00000131368,MRPS25,protein_coding,NA,3163,2427,0,2095,NA,NA,NA,NA,NA,NA,2759,NA,NA,NA,NA,NA
ENSG00000028839,TBPL1,protein_coding,NA,3164,2428,0,NA,NA,NA,NA,NA,NA,NA,2428,NA,NA,NA,NA,NA
ENSG00000176101,SSNA1,protein_coding,NA,3165,2430.5,0,2255,NA,NA,NA,NA,NA,NA,2606,NA,NA,NA,NA,NA
ENSG00000133687,TMTC1,protein_coding,NA,3166,2431,0,NA,NA,NA,NA,NA,NA,NA,2431,NA,NA,NA,NA,NA
ENSG00000131669,NINJ1,protein_coding,NA,3167,2435,0,NA,NA,NA,NA,NA,NA,NA,2435,NA,NA,NA,NA,NA
ENSG00000101654,RNMT,protein_coding,NA,3168,2437,0,2383,NA,NA,NA,NA,NA,NA,2491,NA,NA,NA,NA,NA
ENSG00000263465,SRSF8,protein_coding,NA,3169,2438,0,NA,NA,NA,NA,NA,NA,NA,2438,NA,NA,NA,NA,NA
ENSG00000150938,CRIM1,protein_coding,NA,3170.5,2438.5,0,NA,NA,NA,NA,NA,NA,1620,3257,NA,NA,NA,NA,NA
ENSG00000171206,TRIM8,protein_coding,NA,3170.5,2438.5,0,NA,NA,NA,NA,NA,NA,2131,2746,NA,NA,NA,NA,NA
ENSG00000074201,CLNS1A,protein_coding,NA,3172,2439,0,2257,NA,NA,NA,NA,NA,1433,3627,NA,NA,NA,NA,NA
ENSG00000111652,COPS7A,protein_coding,NA,3173,2439.5,0,2436,NA,NA,NA,NA,NA,NA,2443,NA,NA,NA,NA,NA
ENSG00000133983,COX16,protein_coding,NA,3174,2439.666667,0,2437,NA,NA,NA,NA,NA,2132,2750,NA,NA,NA,NA,NA
ENSG00000115840,SLC25A12,protein_coding,NA,3175,2440.5,0,1940,NA,NA,NA,NA,NA,NA,2941,NA,NA,NA,NA,NA
ENSG00000101198,NKAIN4,protein_coding,NA,3176,2441,0,NA,NA,NA,NA,NA,NA,NA,2441,NA,NA,NA,NA,NA
ENSG00000224877,NDUFAF8,protein_coding,NA,3177,2445.666667,0,1457,NA,NA,NA,NA,NA,2234,3646,NA,NA,NA,NA,NA
ENSG00000100632,ERH,protein_coding,NA,3178,2446.333333,0,1729,NA,NA,NA,NA,NA,1814,3796,NA,NA,NA,NA,NA
ENSG00000165410,CFL2,protein_coding,NA,3179,2448.333333,0,1878,NA,NA,NA,NA,NA,2163,3304,NA,NA,NA,NA,NA
ENSG00000170606,HSPA4,protein_coding,NA,3180,2450.666667,0,1936,NA,NA,NA,NA,NA,2173,3243,NA,NA,NA,NA,NA
ENSG00000266412,NCOA4,protein_coding,NA,3181,2451,0,1197,NA,NA,NA,NA,NA,NA,3705,NA,NA,NA,NA,NA
ENSG00000008294,SPAG9,protein_coding,NA,3182,2451.333333,0,2380,NA,NA,NA,NA,NA,1921,3053,NA,NA,NA,NA,NA
ENSG00000143850,PLEKHA6,protein_coding,NA,3183,2453,0,NA,NA,NA,NA,NA,NA,NA,2453,NA,NA,NA,NA,NA
ENSG00000102030,NAA10,protein_coding,NA,3184,2454,0,NA,NA,NA,NA,NA,NA,NA,2454,NA,NA,NA,NA,NA
ENSG00000196712,NF1,protein_coding,NA,3185,2456,0,NA,NA,NA,NA,NA,NA,NA,2456,NA,NA,NA,NA,NA
ENSG00000081087,OSTM1,protein_coding,NA,3186,2460,0,NA,NA,NA,NA,NA,NA,NA,2460,NA,NA,NA,NA,NA
ENSG00000107021,TBC1D13,protein_coding,NA,3187,2462,0,NA,NA,NA,NA,NA,NA,NA,2462,NA,NA,NA,NA,NA
ENSG00000118418,HMGN3,protein_coding,NA,3188,2464,0,2166,NA,NA,NA,NA,NA,NA,2762,NA,NA,NA,NA,NA
ENSG00000107771,CCSER2,protein_coding,NA,3189,2464.666667,0,2045,NA,NA,NA,NA,NA,2192,3157,NA,NA,NA,NA,NA
ENSG00000162521,RBBP4,protein_coding,NA,3190,2467,0,NA,NA,NA,NA,NA,NA,1545,3389,NA,NA,NA,NA,NA
ENSG00000221978,CCNL2,protein_coding,NA,3191,2469,0,NA,NA,NA,NA,NA,NA,NA,2469,NA,NA,NA,NA,NA
ENSG00000183023,SLC8A1,protein_coding,NA,3192,2469.333333,0,2306,NA,NA,NA,NA,NA,2155,2947,NA,NA,NA,NA,NA
ENSG00000171720,HDAC3,protein_coding,NA,3193,2472,0,NA,NA,NA,NA,NA,NA,NA,2472,NA,NA,NA,NA,NA
ENSG00000184840,TMED9,protein_coding,NA,3194,2475,0,2065,NA,NA,NA,NA,NA,NA,2885,NA,NA,NA,NA,NA
ENSG00000070961,ATP2B1,protein_coding,NA,3195.5,2478,0,NA,NA,NA,NA,NA,NA,NA,2478,NA,NA,NA,NA,NA
ENSG00000102081,FMR1,protein_coding,NA,3195.5,2478,0,NA,NA,NA,NA,NA,NA,1247,3709,NA,NA,NA,NA,NA
ENSG00000170113,NIPA1,protein_coding,NA,3197,2479.333333,0,2016,NA,NA,NA,NA,NA,1975,3447,NA,NA,NA,NA,NA
ENSG00000088538,DOCK3,protein_coding,NA,3198,2481,0,NA,NA,NA,NA,NA,NA,NA,2481,NA,NA,NA,NA,NA
ENSG00000128585,MKLN1,protein_coding,NA,3199,2482,0,NA,NA,NA,NA,NA,NA,NA,2482,NA,NA,NA,NA,NA
ENSG00000106245,BUD31,protein_coding,NA,3200,2484,0,NA,NA,NA,NA,NA,NA,NA,2484,NA,NA,NA,NA,NA
ENSG00000134851,TMEM165,protein_coding,NA,3201,2487,0,NA,NA,NA,NA,NA,NA,1824,3150,NA,NA,NA,NA,NA
ENSG00000108175,ZMIZ1,protein_coding,NA,3202,2488.333333,0,2110,NA,NA,NA,NA,NA,2240,3115,NA,NA,NA,NA,NA
ENSG00000169891,REPS2,protein_coding,NA,3203,2489,0,NA,NA,NA,NA,NA,NA,1997,2981,NA,NA,NA,NA,NA
ENSG00000127922,SEM1,protein_coding,NA,3204,2489.333333,0,2085,NA,NA,NA,NA,NA,1735,3648,NA,NA,NA,NA,NA
ENSG00000093144,ECHDC1,protein_coding,NA,3205,2493,0,NA,NA,NA,NA,NA,NA,NA,2493,NA,NA,NA,NA,NA
ENSG00000163634,THOC7,protein_coding,NA,3206.5,2495,0,2302,NA,NA,NA,NA,NA,NA,2688,NA,NA,NA,NA,NA
ENSG00000163683,SMIM14,protein_coding,NA,3206.5,2495,0,2427,NA,NA,NA,NA,NA,1636,3422,NA,NA,NA,NA,NA
ENSG00000168734,PKIG,protein_coding,NA,3208,2496,0,NA,NA,NA,NA,NA,NA,NA,2496,NA,NA,NA,NA,NA
ENSG00000196365,LONP1,protein_coding,NA,3209,2497,0,NA,NA,NA,NA,NA,NA,NA,2497,NA,NA,NA,NA,NA
ENSG00000183726,TMEM50A,protein_coding,NA,3210,2498,0,NA,NA,NA,NA,NA,NA,NA,2498,NA,NA,NA,NA,NA
ENSG00000118523,CCN2,protein_coding,NA,3211,2503,0,NA,NA,NA,NA,NA,NA,NA,2503,NA,NA,NA,NA,NA
ENSG00000198168,SVIP,protein_coding,NA,3212,2503.333333,0,1965,NA,NA,NA,NA,NA,1865,3680,NA,NA,NA,NA,NA
ENSG00000131067,GGT7,protein_coding,NA,3213,2504,0,NA,NA,NA,NA,NA,NA,NA,2504,NA,NA,NA,NA,NA
ENSG00000070610,GBA2,protein_coding,NA,3214,2505.5,0,1889,NA,NA,NA,NA,NA,NA,3122,NA,NA,NA,NA,NA
ENSG00000115468,EFHD1,protein_coding,NA,3216,2506,0,NA,NA,NA,NA,NA,NA,1856,3156,NA,NA,NA,NA,NA
ENSG00000185624,P4HB,protein_coding,NA,3216,2506,0,2407,NA,NA,NA,NA,NA,NA,2605,NA,NA,NA,NA,NA
ENSG00000101161,PRPF6,protein_coding,NA,3216,2506,0,NA,NA,NA,NA,NA,NA,1801,3211,NA,NA,NA,NA,NA
ENSG00000075043,KCNQ2,protein_coding,NA,3218,2507,0,NA,NA,NA,NA,NA,NA,1662,3352,NA,NA,NA,NA,NA
ENSG00000138592,USP8,protein_coding,NA,3219,2509,0,NA,NA,NA,NA,NA,NA,NA,2509,NA,NA,NA,NA,NA
ENSG00000073910,FRY,protein_coding,NA,3220,2511,0,NA,NA,NA,NA,NA,NA,NA,2511,NA,NA,NA,NA,NA
ENSG00000156928,MALSU1,protein_coding,NA,3221,2512,0,NA,NA,NA,NA,NA,NA,NA,2512,NA,NA,NA,NA,NA
ENSG00000176407,KCMF1,protein_coding,NA,3222.5,2514,0,NA,NA,NA,NA,NA,NA,NA,2514,NA,NA,NA,NA,NA
ENSG00000198563,DDX39B,protein_coding,NA,3222.5,2514,0,1750,NA,NA,NA,NA,NA,NA,3278,NA,NA,NA,NA,NA
ENSG00000114770,ABCC5,protein_coding,NA,3225,2518,0,1871,NA,NA,NA,NA,NA,NA,3165,NA,NA,NA,NA,NA
ENSG00000184602,SNN,protein_coding,NA,3225,2518,0,2382,NA,NA,NA,NA,NA,NA,2654,NA,NA,NA,NA,NA
ENSG00000142459,EVI5L,protein_coding,NA,3225,2518,0,NA,NA,NA,NA,NA,NA,NA,2518,NA,NA,NA,NA,NA
ENSG00000169230,PRELID1,protein_coding,NA,3227,2518.333333,0,2122,NA,NA,NA,NA,NA,2100,3333,NA,NA,NA,NA,NA
ENSG00000048540,LMO3,protein_coding,NA,3228,2519,0,1759,NA,NA,NA,NA,NA,2220,3578,NA,NA,NA,NA,NA
ENSG00000166971,AKTIP,protein_coding,NA,3229,2519.333333,0,2393,NA,NA,NA,NA,NA,2231,2934,NA,NA,NA,NA,NA
ENSG00000133069,TMCC2,protein_coding,NA,3230,2521,0,1928,NA,NA,NA,NA,NA,NA,3114,NA,NA,NA,NA,NA
ENSG00000092201,SUPT16H,protein_coding,NA,3231.5,2521.5,0,1412,NA,NA,NA,NA,NA,NA,3631,NA,NA,NA,NA,NA
ENSG00000181991,MRPS11,protein_coding,NA,3231.5,2521.5,0,1361,NA,NA,NA,NA,NA,NA,3682,NA,NA,NA,NA,NA
ENSG00000056097,ZFR,protein_coding,NA,3233,2524.5,0,1908,NA,NA,NA,NA,NA,NA,3141,NA,NA,NA,NA,NA
ENSG00000171204,TMEM126B,protein_coding,NA,3234,2525,0,1356,NA,NA,NA,NA,NA,NA,3694,NA,NA,NA,NA,NA
ENSG00000152214,RIT2,protein_coding,NA,3235,2526,0,NA,NA,NA,NA,NA,NA,NA,2526,NA,NA,NA,NA,NA
ENSG00000196141,SPATS2L,protein_coding,NA,3236.5,2527,0,2225,NA,NA,NA,NA,NA,NA,2829,NA,NA,NA,NA,NA
ENSG00000170515,PA2G4,protein_coding,NA,3236.5,2527,0,NA,NA,NA,NA,NA,NA,NA,2527,NA,NA,NA,NA,NA
ENSG00000187051,RPS19BP1,protein_coding,NA,3238,2528.5,0,2288,NA,NA,NA,NA,NA,NA,2769,NA,NA,NA,NA,NA
ENSG00000114302,PRKAR2A,protein_coding,NA,3239,2531,0,NA,NA,NA,NA,NA,NA,NA,2531,NA,NA,NA,NA,NA
ENSG00000139514,SLC7A1,protein_coding,NA,3240,2533,0,NA,NA,NA,NA,NA,NA,NA,2533,NA,NA,NA,NA,NA
ENSG00000164039,BDH2,protein_coding,NA,3241,2534,0,1899,NA,NA,NA,NA,NA,NA,3169,NA,NA,NA,NA,NA
ENSG00000145337,PYURF,protein_coding,NA,3242,2534.666667,0,2330,NA,NA,NA,NA,NA,1960,3314,NA,NA,NA,NA,NA
ENSG00000198586,TLK1,protein_coding,NA,3243,2536,0,NA,NA,NA,NA,NA,NA,NA,2536,NA,NA,NA,NA,NA
ENSG00000157637,SLC38A10,protein_coding,NA,3244.5,2539,0,NA,NA,NA,NA,NA,NA,1644,3434,NA,NA,NA,NA,NA
ENSG00000102225,CDK16,protein_coding,NA,3244.5,2539,0,NA,NA,NA,NA,NA,NA,NA,2539,NA,NA,NA,NA,NA
ENSG00000148218,ALAD,protein_coding,NA,3246,2542.5,0,NA,NA,NA,NA,NA,NA,1494,3591,NA,NA,NA,NA,NA
ENSG00000008277,ADAM22,protein_coding,NA,3247,2543.5,0,NA,NA,NA,NA,NA,NA,2176,2911,NA,NA,NA,NA,NA
ENSG00000148541,FAM13C,protein_coding,NA,3248,2544,0,NA,NA,NA,NA,NA,NA,NA,2544,NA,NA,NA,NA,NA
ENSG00000130311,DDA1,protein_coding,NA,3249,2544.5,0,1820,NA,NA,NA,NA,NA,NA,3269,NA,NA,NA,NA,NA
ENSG00000117600,PLPPR4,protein_coding,NA,3250,2545,0,NA,NA,NA,NA,NA,NA,NA,2545,NA,NA,NA,NA,NA
ENSG00000121064,SCPEP1,protein_coding,NA,3251,2546,0,NA,NA,NA,NA,NA,NA,NA,2546,NA,NA,NA,NA,NA
ENSG00000134001,EIF2S1,protein_coding,NA,3252,2547,0,NA,NA,NA,NA,NA,NA,NA,2547,NA,NA,NA,NA,NA
ENSG00000112304,ACOT13,protein_coding,NA,3253,2548,0,2392,NA,NA,NA,NA,NA,NA,2704,NA,NA,NA,NA,NA
ENSG00000068745,IP6K2,protein_coding,NA,3254,2550.5,0,1339,NA,NA,NA,NA,NA,NA,3762,NA,NA,NA,NA,NA
ENSG00000117640,MTFR1L,protein_coding,NA,3255,2557,0,1556,NA,NA,NA,NA,NA,NA,3558,NA,NA,NA,NA,NA
ENSG00000093183,SEC22C,protein_coding,NA,3256.5,2559,0,NA,NA,NA,NA,NA,NA,NA,2559,NA,NA,NA,NA,NA
ENSG00000145354,CISD2,protein_coding,NA,3256.5,2559,0,2347,NA,NA,NA,NA,NA,NA,2771,NA,NA,NA,NA,NA
ENSG00000106299,WASL,protein_coding,NA,3259,2560,0,1638,NA,NA,NA,NA,NA,NA,3482,NA,NA,NA,NA,NA
ENSG00000153707,PTPRD,protein_coding,NA,3259,2560,0,2319,NA,NA,NA,NA,NA,1745,3616,NA,NA,NA,NA,NA
